Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Тип,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Страна производства,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Вес (с упаковкой),Управление,Цвет,Общий объем,Количество скоростей,Импульсный режим,Материал корпуса,Количество кувшинов,Скорость (макс.),Материал кувшина,Объем одного кувшина,Измельчитель льда,Звукопоглощающий кожух,Турборежим
https://cdn.entero.ru/mp@2x/78/64/78643a68d55f7f7b6ee757ab1f7989d7.jpg;https://cdn.entero.ru/mp@2x/2b/67/2b67b879583fdf756fd159f83cc976db.jpg;https://cdn.entero.ru/mp@2x/79/f9/79f9f01bde8339f37d05ed761e5f4f0c.jpg;https://cdn.entero.ru/mp@2x/14/a9/14a9643e289680fc8f13c82fd07362fe.jpg;https://cdn.entero.ru/mp@2x/e5/82/e58218a0be9496f6f7059ef5095fd281.jpg;https://cdn.entero.ru/mp@2x/8b/4f/8b4f54ec2e2d177a292f83ef2edf99a2.jpg;https://cdn.entero.ru/mp@2x/68/fb/68fb0c1043cf3c97f12221f589eef9b3.jpg,Блендер Kocateq TQ8000,Блендер Kocateq TQ8000,30198,RUB,Да,Kocateq,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/91953,"<p>Блендер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/91953"">Kocateq TQ8000</a></b> предназначен для измельчения льда, приготовления замороженных коктейлей, смузи и маргариты, взбивания напитков и муссов на предприятиях общественного питания и торговли. Благодаря дополнительному звукопоглощающему кожуху использование блендера в зале становится менее незаметным для посетителей. Модель оснащена кнопочным управлением. Нож выполнен из коррозионностойкой инструментальной стали, кувшин - из кополиэстера Eastman-Tritan, чехол - из поликаробната, крышка из силикона, ножки - из резины.</p>

<p><b>Комплектация:</b></p>

<ul>
<li>Стакан</li>
<li>Толкатель</li>
<li>Звукопоглощающий чехол OMNISHIELD</li>
</ul>

<p><b>Особенности:</b></p>

<ul>
<li>3 режима непрерывной работы:
<ul>
<li>HIGH - автоматический старт с низкой скорости с плавным повышением оборотов до 20000 об/мин. с последующим плавным повышением скорости до 38000 об/мин.</li>
<li>MEDIUM - автоматический старт с низкой скорости с плавным повышением оборотов до 20000 об/мин.</li>
<li>LOW - 4000 об/мин.</li>
</ul>
</li>
<li>3 автоматические программы со сложной последовательностью циклов остановки и перемешивания с переменной скоростью от 4000 до 38000 об/мин.</li>
<li>Алгоритм автоматического плавного старта при выборе режима работы HIGH и MEDIUM исключает повреждение кувшина, ножа, трансмиссии и двигателя от ударной нагрузки в начала цикла</li>
<li>Кнопка кратковременного включения перемешивания Pulse для быстрого ополаскивания кувшинов</li>
<li>Неразборный съемный 6 лопастной нож с запатентованным профилем</li>
<li>Защита двигателя от перегрева</li>
<li>Акустический сигнал</li>
<li>Кувшин с мерными делениями</li>
<li>Звукопоглощающая крышка с отверстием для толкателя</li>
<li>Технологическая полость для хранения провода в дне блендера</li>
<li>Ножки для надежной фиксации на рабочей поверхности и компенсации вибраций возникающих при работе</li>
<li>Специальная конструкция стакана с технологией Wave flow, направляющая продукт к лезвиям на дно стакана в процессе перемешивания</li>
<li>Возможность подключения к USB-порту</li>
<li>Специальная конструкция, позволяющая хранить емкости вложенные друг в друга для экономии места</li>
</ul>",91953,универсальный,220 В,0.95 кВт,290 мм,260 мм,465 мм,,Ю. Корея,,,0,https://entero.ru/manuals/110456/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Kocateq.pdf;https://entero.ru/manuals/288912/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Kocateq%20TQ8000.pdf;https://entero.ru/manuals/288913/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,31787,,,,,механическое,черный,1.5 л,плавная регулировка,Да,,1,от 4000 до 38000 об/мин.,пластик,1.5 л,Да,Да,
https://cdn.entero.ru/mp@2x/44/72/4472a2e9b87606f7c11a42f796fd2320.jpg;https://cdn.entero.ru/mp@2x/2f/a0/2fa01959dc46799e4e18b3957a67e6f4.jpg;https://cdn.entero.ru/mp@2x/8b/f8/8bf84477d7dfba7aad1470aa2473aba3.jpg;https://cdn.entero.ru/mp@2x/39/72/3972aaccb60813c71d5eadd26455b073.jpg,Блендер Hurakan HKN-HBH850 PRO,Блендер Hurakan HKN-HBH850 PRO,29999,RUB,Да,Hurakan,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/93461,"<p>Блендер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/93461"">Hurakan HKN-HBH850 PRO</a></b> предназначен для смешивания всевозможных ингредиентов для коктейлей, супов-пюре, кремов и муссов на предприятиях общественного питания и торговли. Модель оснащена влагозащищенной панелью управления, автоматическим таймером на 30 / 60 / 90 секунд, защитой от перегрева, ножом с 4 стальными лезвиями и органайзером для шнура. Звукопоглощающие кожух и пластиковый экран позволяют снизить уровень шума при работе оборудования.</p>",93461,кухонный,220 В,0.95 кВт,290 мм,260 мм,460 мм,6.82 кг,Китай,1,300x270x480 мм,170,https://entero.ru/manuals/414337/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20Hurakan%20HKN-HBH850%20PRO.pdf;https://entero.ru/manuals/414338/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-HBH850%20PRO.pdf;https://entero.ru/manuals/414339/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-HBH850%20PRO.pdf;https://entero.ru/manuals/415703/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/414340/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf,31249,https://vkvideo.ru/video_ext.php?oid=-177656185&id=456241092&hash=d4515aa09569181e,6.2 кг,,,электромеханическое,черный,1.5 л,3,Да,,1,38000 об/мин.,пластик,1.5 л,,Да,
https://cdn.entero.ru/mp@2x/95/f9/95f91cc0f483dbe82639e5616c2c9819.jpg,Блендер GASTRORAG B-020B,Блендер GASTRORAG B-020B,16712,RUB,Да,GASTRORAG,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/58565,"<p>Блендер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/58565"">GASTRORAG B-020B</a> </b>предназначен для взбивания соусов, муссов, фруктовых, молочных или алкогольных коктейлей со льдом, для перемешивания и измельчения фруктов и овощей на предприятиях общественного питания и торговли. Модель оснащена мерным колпачком. Нож с 6 лезвиями выполнен из нержавеющей стали, корпус - из пластика.</p>",58565,универсальный,220 В,1.5 кВт,210 мм,230 мм,520 мм,,Китай,,,0,https://entero.ru/manuals/65135/%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82%20%D0%BD%D0%B0%20GASTRORAG%20B-020B.pdf;https://entero.ru/manuals/116575/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20GASTRORAG.pdf,,,4.2 кг,,,электромеханическое,черный,2 л,плавная регулировка,Да,пластик,1,35000 об/мин.,пластик,2 л,Да,,
https://cdn.entero.ru/mp@2x/84/e4/84e4fc67f4b1c8814d5c732e13800874.jpg,Блендер лабораторный Waring LB20XES,WRLB20XES,197747,RUB,Да,Waring,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/326546,"<p>Лабораторный блендер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/326546"">Waring LB20XES</a> </b>предназначен для измельчения сухих, сыпучих, волокнистых продуктов, гомогенизации продуктов, содержащих большое количество воды, жира, для подготовки проб при проверке качества сырья и готовой продукции на предприятиях пищевой промышленности, фармацевтических и медицинских учреждениях, контрольно-инспекционных органах, НИИ и учебных заведениях. Модель оснащена плавной регулировкой скорости и электронным табло. Корпус выполнен из металлического сплава покрытого эмалью белого цвета, нож изготовлен из закаленной нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Электронное табло показывает количество оборотов в минуту на определенной скорости</li>
<li>Низкорасположенный 4-лопастной нож</li>
<li>Стакан с ручкой и герметичной крышкой с отверстием и заглушкой для загрузки</li>
<li>Механическое управление: переключатель ON/OFF и вариатор скорости</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон скоростей: от 800 до 20000 об/мин.</li>
<li>Мощность: 0,5 л.с.</li>
<li>Потребляемая мощность: 1,5 кВт/ч</li>
</ul>",326546,лабораторный,220 В,1.5 кВт,175 мм,175 мм,450 мм,,США,,,0,https://entero.ru/manuals/388563/%D0%94%D0%B5%D1%82%D0%B0%D0%BB%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0%20%D0%BD%D0%B0%20Waring%20LB20XES.pdf,,,6 кг,,,электронное,"белый, стальной",1 л,плавная регулировка,,металл,1,20000 об/мин.,нерж. сталь,,,,
https://cdn.entero.ru/mp@2x/3e/42/3e42e4be2212333b573069a6705a0314.jpg,Блендер JAU BL-1500 Black,Блендер JAU BL-1500 Black,6266,RUB,Да,JAU,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/293805,"<p>Блендер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/293805""><b class=""b"">JAU BL-1500</b></a> предназначен для взбивания соусов, муссов, фруктовых, молочных или алкогольных коктейлей со льдом, для перемешивания и измельчения фруктов и овощей на предприятиях общественного питания и торговли. Модель оснащена высокоскоростным мотором и системой безопасности, при которой пуск происходит только при установленном стакане. Нож выполнен из нержавеющей стали, крышка - из пластика.</p>",293805,универсальный,220 В,1.5 кВт,190 мм,230 мм,480 мм,4.1 кг,Китай,1,318x263x490 мм,0,https://entero.ru/manuals/359635/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/414169/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20JAU%20BL-1500%20Black.pdf,,,3.6 кг,,,механическое,черный,2 л,плавная регулировка,Да,пластик,1,22000 об/мин.,пластик,2 л,Да,,
https://cdn.entero.ru/mp@2x/0f/1b/0f1b944a93046e3d7aa41d7ff2141a51.jpg,Блендер JAU BL-2300,Блендер JAU BL-2300,12533,RUB,Да,JAU,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/83209,"<p>Блендер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/83209"">JAU BL-2300</a></b> предназначен для взбивания соусов, муссов, фруктовых, молочных или алкогольных коктейлей со льдом, для перемешивания и измельчения фруктов и овощей на предприятиях общественного питания и торговли. Модель оснащена высокоскоростным мотором и системой безопасности, при которой пуск происходит только при установленном стакане. Нож выполнен из нержавеющей стали, крышка - из пластика.</p>",83209,кухонный,220 В,2.3 кВт,230 мм,290 мм,350 мм,5.36 кг,Китай,1,445x295x350 мм,0,https://entero.ru/manuals/359627/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,13623,,4.69 кг,,,механическое,красный,1.85 л,плавная регулировка,Да,пластик,1,33000 об/мин.,пластик,1.85 л,Да,,
https://cdn.entero.ru/mp@2x/59/d8/59d879a1f2d4bf7c24aa012cd77e8af6.jpg,Блендер Hurakan HKN-HBH830,179210,14408,RUB,Да,Hurakan,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/103344,"<p>Блендер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/103344"">Hurakan HKN-HBH830</a></b> предназначен для смешивания всевозможных ингредиентов для коктейлей, супов-пюре, кремов и муссов на предприятиях общественного питания и торговли. Модель оснащена влагозащищенной панелью управления, таймером, защитой от перегрева, ножом с 4 стальными лезвиями и органайзером для шнура.</p>",103344,кухонный,220 В,1.6 кВт,220 мм,310 мм,580 мм,6.36 кг,Китай,1,360x460x340 мм,158,https://entero.ru/manuals/94158/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Hurakan%20HKN-HBH830.dot;https://entero.ru/manuals/415725/%D0%A1%D1%85%D0%B5%D0%BC%D0%B0%20Hurakan%20HKN-HBH830.pdf;https://entero.ru/manuals/415727/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf;https://entero.ru/manuals/415729/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20Hurakan.pdf,15166,,5.3 кг,,,электронное,,3.9 л,,Да,пластик,1,,пластик,3.9 л,Да,,
https://cdn.entero.ru/mp@2x/25/6f/256f195233d00f3be8bb90351ee749a6.jpg;https://cdn.entero.ru/mp@2x/70/6f/706fbdb7eda9636b3e9a08946a93f5f2.jpg;https://cdn.entero.ru/mp@2x/df/be/dfbece44b2d627bffda4edac8bfbaad6.jpg;https://cdn.entero.ru/mp@2x/53/e2/53e2a2b7d2c1e6ad19953dde54b9fd37.jpg,Блендер Vitamix Explorian E310,Блендер Vitamix Explorian E310,87874,RUB,Да,Vitamix,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/280995,"<p>Блендер <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/280995"">Vitamix Explorian E310</a></b> предназначен для измельчения и смешивания замороженных и свежих овощей и фруктов, порошковых смесей и любых твёрдых ингредиентов в барах, кафе и ресторанах с большой проходимостью посетителей. Кувшин выполнен из тритана, лезвия - из нержавеющей стали с лазерной резкой.</p>

<p>В комплект поставки входит кувшин 1,4 л.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Регулируемая скорость</li>
<li>Вентилируемая крышка с отверстием для безопасного добавления ингредиентов</li>
<li>Толкатель для прижатия густых и замороженных продуктов к лезвиям для облегчения обработки​</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Мощность двигателя: 2,2 л.с.</li>
</ul>",280995,барный,220 В,1.4 кВт,280 мм,200 мм,460 мм,7.22 кг,США,1,294x331x429 мм,0,,91535,,4.76 кг,,,электромеханическое,черный,1.4 л,10,Да,,1,,тритан,1.4 л,,,
https://cdn.entero.ru/mp@2x/eb/de/ebdecd5eff64b166c5d222c42844c544.jpg,Блендер Macap P102 серый,P102 C10 / P102 НЕРЖ.,36232,RUB,Да,Macap,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/21230,"<p>Барный блендер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/21230""><b class=""b"">Macap P102 </b></a>предназначен для приготовления различных коктейлей, соусов и пюре на предприятиях общественного питания и торговли. Корпус выполнен из стали в сером цвете, стакан - из нержавеющей стали.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Рабочий объем: 1,2 л</li>
<li>Скорость: 10000 / 15000 об/мин.</li>
</ul>",21230,барный,220 В,0.4 кВт,200 мм,220 мм,460 мм,5 кг,Италия,1,400x400x600 мм,6,https://entero.ru/manuals/358563/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20Macap.pdf,,,4 кг,,,механическое,,1.5 л,2,,металл,1,15000 об/мин.,нерж. сталь,1.5 л,,,
https://cdn.entero.ru/mp@2x/6d/3e/6d3eafa7799b497868b8c9e1d125ec04.jpg;https://cdn.entero.ru/mp@2x/63/69/6369ecf6d0f19cd145e846032e0622bb.jpg,Блендер Vitamix Vita-Prep 3 (VM58627) тритан черный,058627,141775,RUB,Да,Vitamix,Профоборудование,Электромеханическое,Блендеры,https://entero.ru/item/91967,"<p>Блендер <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/91967""><b class=""b"">Vitamix Vita-Prep</b></a> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/91967""><b class=""b"">3</b></a> предназначен для измельчения и смешивания замороженных и свежих овощей и фруктов, порошковых смесей и любых твёрдых ингредиентов в барах, кафе и ресторанах с большой проходимостью посетителей. Кувшин выполнен из тритана.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Вариатор скорости</li>
<li>Двигатель максимальной мощности 3 л.с.</li>
<li>Усовершенствованный охлаждающий вентилятор</li>
<li>Режим автоматического отключения</li>
<li>Возможность смешивать как твердые, так и мягкие смеси</li>
</ul>",91967,кухонный,220 В,1.2 кВт,203 мм,229 мм,514 мм,6 кг,США,1,329x302x610 мм,0,https://entero.ru/manuals/98274/%D0%91%D1%80%D0%BE%D1%88%D1%8E%D1%80%D0%B0%20%D0%BD%D0%B0%20Vitamix%20Vita-Prep%203%20%28VM58627%29%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/98276/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Vitamix%20Vita-Prep%203%20%28VM58627%29%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf;https://entero.ru/manuals/98278/%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE%20%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8F%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,https://vk.com/video_ext.php?oid=-177656185&id=456239113&hd=2&autoplay=0,5.53 кг,,,электромеханическое,черный,2 л,плавная регулировка,,,1,24000 об/мин.,пластик,2 л,,,
